Date,TSLA,AAPL,UCTT,DRD,ATEC
2015-04-02,191.0,115.94767761230469,7.340000152587891,1.4449931383132935,16.920000076293945
2015-04-06,203.10000610351562,117.82585906982422,7.409999847412109,1.5440784692764282,16.799999237060547
2015-04-07,203.25,116.5860824584961,7.309999942779541,1.535821557044983,17.15999984741211
2015-04-08,207.6699981689453,116.20674133300781,7.389999866485596,1.5110502243041992,16.799999237060547
2015-04-09,210.08999633789062,117.09495544433594,7.289999961853027,1.4697645902633667,17.040000915527344
2015-04-10,210.89999389648438,117.59456634521484,7.210000038146973,1.5853639841079712,17.15999984741211
2015-04-13,209.77999877929688,117.36326599121094,7.25,1.486278772354126,17.15999984741211
2015-04-14,207.4600067138672,116.8543930053711,7.170000076293945,1.5110502243041992,16.68000030517578
2015-04-15,207.8300018310547,117.29849243164062,7.239999771118164,1.643163800239563,16.799999237060547
2015-04-16,206.6999969482422,116.7341079711914,6.980000019073486,1.5688499212265015,16.920000076293945
2015-04-17,206.7899932861328,115.4203109741211,6.889999866485596,1.5771068334579468,17.15999984741211
2015-04-20,205.27000427246094,118.05719757080078,6.829999923706055,1.527564287185669,17.040000915527344
2015-04-21,209.41000366210938,117.41876983642578,5.519999980926514,1.60187828540802,16.799999237060547
2015-04-22,219.44000244140625,119.00090026855469,5.659999847412109,1.527564287185669,16.920000076293945
2015-04-23,218.60000610351562,119.97236633300781,5.659999847412109,1.5440784692764282,16.799999237060547
2015-04-24,218.42999267578125,120.5367660522461,6.260000228881836,1.5110502243041992,16.920000076293945
2015-04-27,231.5500030517578,122.72950744628906,6.059999942779541,1.4697645902633667,16.920000076293945
2015-04-28,230.47999572753906,120.79582977294922,6.070000171661377,1.4945359230041504,16.799999237060547
2015-04-29,232.4499969482422,119.01940155029297,6.019999980926514,1.527564287185669,16.799999237060547
2015-04-30,226.0500030517578,115.79039764404297,6.010000228881836,1.453250527381897,17.040000915527344
2015-05-01,226.02999877929688,119.30621337890625,6.170000076293945,1.4202219247817993,17.040000915527344
2015-05-04,230.50999450683594,119.07491302490234,6.179999828338623,1.4284790754318237,16.079999923706055
2015-05-05,232.9499969482422,116.39179992675781,5.929999828338623,1.453250527381897,15.720000267028809
2015-05-06,230.42999267578125,115.66088104248047,5.949999809265137,1.4697645902633667,15.720000267028809
2015-05-07,236.8000030517578,116.37626647949219,6.0,1.4615075588226318,15.720000267028809
2015-05-08,236.61000061035156,118.56890106201172,6.059999942779541,1.535821557044983,16.200000762939453
2015-05-11,239.49000549316406,117.36109161376953,5.989999771118164,1.486278772354126,16.200000762939453
2015-05-12,244.74000549316406,116.94300842285156,6.050000190734863,1.5027929544448853,15.960000038146973
2015-05-13,243.17999267578125,117.07307434082031,5.989999771118164,1.5523357391357422,15.720000267028809
2015-05-14,244.10000610351562,119.80455780029297,6.110000133514404,1.5523357391357422,15.720000267028809
2015-05-15,248.83999633789062,119.6373291015625,6.150000095367432,1.5936211347579956,16.440000534057617
2015-05-18,248.75,120.95661926269531,6.170000076293945,1.5688499212265015,16.200000762939453
2015-05-19,247.13999938964844,120.84515380859375,6.170000076293945,1.5110502243041992,16.440000534057617
2015-05-20,244.35000610351562,120.83580780029297,6.239999771118164,1.4780217409133911,17.280000686645508
2015-05-21,245.6199951171875,122.07154083251953,6.300000190734863,1.4284790754318237,16.200000762939453
2015-05-22,247.72999572753906,123.13996124267578,6.289999961853027,1.4449931383132935,16.31999969482422
2015-05-26,247.4600067138672,120.4270248413086,6.25,1.4284790754318237,16.200000762939453
2015-05-27,247.42999267578125,122.6753921508789,6.400000095367432,1.4202219247817993,16.31999969482422
2015-05-28,251.4499969482422,122.433837890625,6.510000228881836,1.4449931383132935,16.31999969482422
2015-05-29,250.8000030517578,121.04025268554688,6.46999979019165,1.4449931383132935,16.200000762939453
2015-06-01,249.4499969482422,121.28179931640625,6.480000019073486,1.486278772354126,16.31999969482422
2015-06-02,248.35000610351562,120.7429428100586,6.440000057220459,1.3789364099502563,16.440000534057617
2015-06-03,248.99000549316406,120.89158630371094,6.5,1.411965012550354,16.440000534057617
2015-06-04,245.9199981689453,120.18548583984375,6.460000038146973,1.362422227859497,16.559999465942383
2015-06-05,249.13999938964844,119.52582550048828,6.559999942779541,1.3293938636779785,16.799999237060547
2015-06-08,256.2900085449219,118.73612976074219,6.449999809265137,1.4284790754318237,16.920000076293945
2015-06-09,256.0,118.38306427001953,6.300000190734863,1.4284790754318237,17.399999618530273
2015-06-10,250.6999969482422,119.7395248413086,6.179999828338623,1.3954508304595947,17.520000457763672
2015-06-11,251.41000366210938,119.4700927734375,6.119999885559082,1.3459080457687378,17.399999618530273
2015-06-12,250.69000244140625,118.15081024169922,6.119999885559082,1.321136713027954,17.399999618530273
2015-06-15,250.3800048828125,117.91854858398438,6.25,1.321136713027954,17.399999618530273
2015-06-16,253.1199951171875,118.5503158569336,6.840000152587891,1.321136713027954,17.399999618530273
2015-06-17,260.4100036621094,118.2715835571289,6.889999866485596,1.3871935606002808,17.040000915527344
2015-06-18,261.8900146484375,118.8104476928711,6.840000152587891,1.4449931383132935,17.040000915527344
2015-06-19,262.510009765625,117.6212387084961,6.690000057220459,1.5771068334579468,15.720000267028809
2015-06-22,259.7900085449219,118.55960083007812,6.710000038146973,1.5523357391357422,16.920000076293945
2015-06-23,267.6700134277344,118.02072143554688,6.679999828338623,1.5440784692764282,16.559999465942383
2015-06-24,265.1700134277344,119.02413940429688,6.659999847412109,1.5605928897857666,16.559999465942383
2015-06-25,268.7900085449219,118.45740509033203,6.760000228881836,1.5688499212265015,16.200000762939453
2015-06-26,267.0899963378906,117.76060485839844,6.5,1.5027929544448853,16.440000534057617
2015-06-29,262.0199890136719,115.69804382324219,6.300000190734863,1.5110502243041992,16.559999465942383
2015-06-30,268.260009765625,116.53419494628906,6.230000019073486,1.527564287185669,16.559999465942383
2015-07-01,269.1499938964844,117.6212387084961,6.150000095367432,1.4780217409133911,16.559999465942383
2015-07-02,280.0199890136719,117.47256469726562,6.139999866485596,1.4697645902633667,16.68000030517578
2015-07-06,279.7200012207031,117.06379699707031,6.110000133514404,1.486278772354126,16.31999969482422
2015-07-07,267.8800048828125,116.77577209472656,6.150000095367432,1.453250527381897,16.440000534057617
2015-07-08,254.9600067138672,113.8770523071289,6.019999980926514,1.4615075588226318,16.200000762939453
2015-07-09,257.9200134277344,111.55435943603516,6.039999961853027,1.3954508304595947,16.440000534057617
2015-07-10,259.1499938964844,114.53669738769531,6.139999866485596,1.362422227859497,16.799999237060547
2015-07-13,262.1600036621094,116.7479019165039,6.130000114440918,1.4037078619003296,16.440000534057617
2015-07-14,265.6499938964844,116.70144653320312,6.130000114440918,1.411965012550354,16.68000030517578
2015-07-15,263.1400146484375,117.82563781738281,5.909999847412109,1.3954508304595947,16.68000030517578
2015-07-16,266.67999267578125,119.39576721191406,5.800000190734863,1.362422227859497,16.31999969482422
2015-07-17,274.6600036621094,120.4270248413086,5.699999809265137,1.3376511335372925,16.920000076293945
2015-07-20,282.260009765625,122.70327758789062,5.409999847412109,1.1972801685333252,16.31999969482422
2015-07-21,266.7699890136719,121.4769058227539,5.5,1.2137943506240845,16.440000534057617
2015-07-22,267.8699951171875,116.33909606933594,5.420000076293945,1.131223440170288,16.31999969482422
2015-07-23,267.20001220703125,116.28337097167969,7.150000095367432,1.0651663541793823,16.31999969482422
2015-07-24,265.4100036621094,115.670166015625,7.070000171661377,1.09819495677948,16.31999969482422
2015-07-27,253.00999450683594,114.06285858154297,7.21999979019165,1.0321382284164429,16.440000534057617
2015-07-28,264.82000732421875,114.62960052490234,7.300000190734863,1.023880958557129,16.31999969482422
2015-07-29,263.82000732421875,114.26725769042969,7.360000133514404,1.0321382284164429,16.31999969482422
2015-07-30,266.7900085449219,113.69123077392578,7.639999866485596,0.9908525943756104,16.31999969482422
2015-07-31,266.1499938964844,112.69710540771484,7.579999923706055,1.0486522912979126,16.31999969482422
2015-08-03,259.989990234375,110.03997039794922,7.599999904632568,0.9495670795440674,16.31999969482422
2015-08-04,266.2799987792969,106.50947570800781,8.020000457763672,0.9495670795440674,16.31999969482422
2015-08-05,270.1300048828125,107.2155532836914,8.079999923706055,0.9165385365486145,9.359999656677246
2015-08-06,246.1300048828125,107.44889068603516,8.039999961853027,0.9330527186393738,6.239999771118164
2015-08-07,242.50999450683594,107.81285858154297,8.020000457763672,0.9247958064079285,7.920000076293945
2015-08-10,241.13999938964844,111.73265075683594,8.039999961853027,0.9495670795440674,8.399999618530273
2015-08-11,237.3699951171875,105.91830444335938,7.679999828338623,1.0321382284164429,8.15999984741211
2015-08-12,238.1699981689453,107.55155181884766,7.659999847412109,1.023880958557129,8.15999984741211
2015-08-13,242.50999450683594,107.4675521850586,7.599999904632568,0.9330527186393738,8.279999732971191
2015-08-14,243.14999389648438,108.22349548339844,7.449999809265137,0.9330527186393738,8.279999732971191
2015-08-17,254.99000549316406,109.34343719482422,7.46999979019165,0.9660812020301819,7.920000076293945
2015-08-18,260.7200012207031,108.72746276855469,7.119999885559082,0.9660812020301819,7.199999809265137
2015-08-19,255.25,107.33688354492188,6.949999809265137,0.9908525943756104,7.320000171661377
2015-08-20,242.17999267578125,105.13433074951172,6.610000133514404,1.0486522912979126,6.840000152587891
2015-08-21,230.77000427246094,98.70401763916016,6.869999885559082,1.09819495677948,6.960000038146973
2015-08-24,218.8699951171875,96.24016571044922,6.429999828338623,0.9908525943756104,6.840000152587891
2015-08-25,220.02999877929688,96.81878662109375,6.309999942779541,0.9991096258163452,6.599999904632568
2015-08-26,224.83999633789062,102.37183380126953,6.519999980926514,0.9413098096847534,6.960000038146973
2015-08-27,242.99000549316406,105.38633728027344,6.579999923706055,0.957824170589447,6.840000152587891
2015-08-28,248.47999572753906,105.73163604736328,6.639999866485596,1.0734236240386963,6.480000019073486
2015-08-31,249.05999755859375,105.23699951171875,6.789999961853027,1.0073668956756592,6.840000152587891
2015-09-01,238.6300048828125,100.53324890136719,6.409999847412109,1.1890230178833008,6.960000038146973
2015-09-02,247.69000244140625,104.84502410888672,6.639999866485596,1.2137943506240845,6.840000152587891
2015-09-03,245.57000732421875,103.0064468383789,6.659999847412109,1.1890230178833008,7.079999923706055
2015-09-04,241.92999267578125,101.9798355102539,6.559999942779541,1.2220516204833984,6.960000038146973
2015-09-08,248.1699981689453,104.8170166015625,6.699999809265137,1.3046226501464844,6.239999771118164
2015-09-09,248.91000366210938,102.8011245727539,6.5,1.2220516204833984,6.239999771118164
2015-09-10,248.47999572753906,105.05967712402344,6.409999847412109,1.164251685142517,5.519999980926514
2015-09-11,250.24000549316406,106.59026336669922,6.289999961853027,1.1559946537017822,4.800000190734863
2015-09-14,253.19000244140625,107.61686706542969,6.329999923706055,1.1147091388702393,5.159999847412109
2015-09-15,253.57000732421875,108.52214813232422,6.480000019073486,1.0899379253387451,5.159999847412109
2015-09-16,262.25,108.64347839355469,6.389999866485596,1.0899379253387451,5.880000114440918
2015-09-17,262.07000732421875,106.31961059570312,6.349999904632568,1.1477375030517578,5.880000114440918
2015-09-18,260.6199951171875,105.8809585571289,6.110000133514404,1.131223440170288,6.0
2015-09-21,264.20001220703125,107.52354431152344,5.989999771118164,1.0321382284164429,5.039999961853027
2015-09-22,260.94000244140625,105.83430480957031,5.800000190734863,1.0486522912979126,4.920000076293945
2015-09-23,261.05999755859375,106.69291687011719,5.860000133514404,1.0156238079071045,4.440000057220459
2015-09-24,263.1199951171875,107.32756805419922,5.789999961853027,1.0486522912979126,4.199999809265137
2015-09-25,256.9100036621094,107.05689239501953,5.53000020980835,1.1147091388702393,4.199999809265137
2015-09-28,248.42999267578125,104.93833923339844,5.570000171661377,1.0816806554794312,4.079999923706055
2015-09-29,246.64999389648438,101.78384399414062,5.670000076293945,1.1064521074295044,3.8399999141693115
2015-09-30,248.39999389648438,102.94112396240234,5.739999771118164,1.2303085327148438,3.9600000381469727
2015-10-01,239.8800048828125,102.26915740966797,5.670000076293945,1.164251685142517,3.8399999141693115
2015-10-02,247.57000732421875,103.01578521728516,5.75,1.2137943506240845,3.7200000286102295
2015-10-05,246.14999389648438,103.38910675048828,5.75,1.288108229637146,3.8399999141693115
2015-10-06,241.4600067138672,103.88373565673828,5.730000019073486,1.362422227859497,4.079999923706055
2015-10-07,231.9600067138672,103.38910675048828,5.840000152587891,1.3923826217651367,4.079999923706055
2015-10-08,226.72000122070312,102.1944808959961,5.880000114440918,1.4096795320510864,4.320000171661377
2015-10-09,220.69000244140625,104.63971710205078,5.820000171661377,1.4183276891708374,4.079999923706055
2015-10-12,215.5800018310547,104.15436553955078,5.579999923706055,1.4702178239822388,3.7200000286102295
2015-10-13,219.25,104.33171081542969,5.360000133514404,1.4875144958496094,3.9600000381469727
2015-10-14,216.8800048828125,102.85713195800781,5.300000190734863,1.5653494596481323,4.440000057220459
2015-10-15,221.30999755859375,104.39704895019531,5.420000076293945,1.5912946462631226,4.199999809265137
2015-10-16,227.00999450683594,103.63176727294922,5.389999866485596,1.4875144958496094,4.440000057220459
2015-10-19,228.10000610351562,104.27571105957031,5.510000228881836,1.4529210329055786,4.320000171661377
2015-10-20,213.02999877929688,106.17964172363281,5.599999904632568,1.4875144958496094,3.9600000381469727
2015-10-21,210.08999633789062,106.17029571533203,5.539999961853027,1.435624361038208,3.8399999141693115
2015-10-22,211.72000122070312,107.794189453125,5.300000190734863,1.4183276891708374,3.9600000381469727
2015-10-23,209.08999633789062,111.1353530883789,4.909999847412109,1.4615695476531982,3.8399999141693115
2015-10-26,215.25999450683594,107.5888671875,4.809999942779541,1.3923826217651367,3.8399999141693115
2015-10-27,210.35000610351562,106.9075698852539,4.699999809265137,1.3837343454360962,3.7200000286102295
2015-10-28,212.9600067138672,111.31266784667969,4.849999904632568,1.3837343454360962,3.7200000286102295
2015-10-29,211.6300048828125,112.48859405517578,4.760000228881836,1.2972508668899536,4.079999923706055
2015-10-30,206.92999267578125,111.52732849121094,4.880000114440918,1.3318442106246948,4.199999809265137
2015-11-02,213.7899932861328,113.09524536132812,5.210000038146973,1.340492606163025,3.9600000381469727
2015-11-03,208.35000610351562,114.39250183105469,5.21999979019165,1.349141001701355,4.079999923706055
2015-11-04,231.6300048828125,113.86053466796875,5.139999866485596,1.340492606163025,4.199999809265137
2015-11-05,231.77000427246094,113.33565521240234,5.079999923706055,1.3231961727142334,3.9600000381469727
2015-11-06,232.36000061035156,113.46687316894531,5.079999923706055,1.3145475387573242,3.8399999141693115
2015-11-09,225.3300018310547,113.00760650634766,5.019999980926514,1.357789397239685,4.079999923706055
2015-11-10,216.5,109.44595336914062,4.880000114440918,1.435624361038208,3.8399999141693115
2015-11-11,219.0800018310547,108.82733917236328,4.849999904632568,1.435624361038208,3.240000009536743
2015-11-12,212.94000244140625,108.46180725097656,4.820000171661377,1.3318442106246948,3.359999895095825
2015-11-13,207.19000244140625,105.29380798339844,4.909999847412109,1.3664377927780151,2.759999990463257
2015-11-16,214.30999755859375,107.01840209960938,4.960000038146973,1.3318442106246948,2.640000104904175
2015-11-17,214.0,106.55913543701172,4.829999923706055,1.288602590560913,2.5199999809265137
2015-11-18,221.07000732421875,109.93334197998047,4.949999809265137,1.2972508668899536,2.640000104904175
2015-11-19,221.8000030517578,111.32989501953125,5.059999942779541,1.4010311365127563,2.759999990463257
2015-11-20,220.00999450683594,111.8172607421875,4.809999942779541,1.349141001701355,2.759999990463257
2015-11-23,217.75,110.36449432373047,4.71999979019165,1.3750859498977661,2.759999990463257
2015-11-24,218.25,111.42359924316406,4.860000133514404,1.435624361038208,2.759999990463257
2015-11-25,229.63999938964844,110.62692260742188,4.980000019073486,1.4010311365127563,2.640000104904175
2015-11-27,231.61000061035156,110.42073059082031,5.079999923706055,1.3058992624282837,2.880000114440918
2015-11-30,230.25999450683594,110.87999725341797,5.070000171661377,1.3145475387573242,2.759999990463257
2015-12-01,237.19000244140625,109.98018646240234,5.349999904632568,1.3058992624282837,2.880000114440918
2015-12-02,231.99000549316406,108.98667907714844,5.460000038146973,1.2367125749588013,2.880000114440918
2015-12-03,232.7100067138672,107.97441864013672,5.260000228881836,1.2540093660354614,2.880000114440918
2015-12-04,230.3800048828125,111.56419372558594,5.230000019073486,1.2972508668899536,2.759999990463257
2015-12-07,231.1300048828125,110.86124420166016,4.869999885559082,1.2107675075531006,2.759999990463257
2015-12-08,226.72000122070312,110.81437683105469,4.889999866485596,1.1761741638183594,3.0
2015-12-09,224.52000427246094,108.36808013916016,4.920000076293945,1.20211923122406,2.880000114440918
2015-12-10,227.07000732421875,108.88358306884766,4.889999866485596,1.262657642364502,2.880000114440918
2015-12-11,217.02000427246094,106.08112335205078,4.840000152587891,1.3058992624282837,2.759999990463257
2015-12-14,218.5800018310547,105.4250259399414,4.710000038146973,1.3058992624282837,2.2799999713897705
2015-12-15,221.08999633789062,103.55984497070312,4.869999885559082,1.279954433441162,2.4000000953674316
2015-12-16,234.50999450683594,104.35651397705078,5.119999885559082,1.3145475387573242,2.4000000953674316
2015-12-17,233.38999938964844,102.1445541381836,5.099999904632568,1.2713059186935425,2.5199999809265137
2015-12-18,230.4600067138672,99.37958526611328,5.150000095367432,1.2713059186935425,2.640000104904175
2015-12-21,232.55999755859375,100.5980453491211,5.300000190734863,1.279954433441162,2.4000000953674316
2015-12-22,229.9499969482422,100.50433349609375,5.320000171661377,1.3145475387573242,2.4000000953674316
2015-12-23,229.6999969482422,101.79776000976562,5.320000171661377,1.340492606163025,2.5199999809265137
2015-12-24,230.57000732421875,101.25414276123047,5.380000114440918,1.349141001701355,3.9600000381469727
2015-12-28,228.9499969482422,100.12003326416016,5.389999866485596,1.349141001701355,3.8399999141693115
2015-12-29,237.19000244140625,101.91960906982422,5.449999809265137,1.3923826217651367,3.7200000286102295
2015-12-30,238.08999633789062,100.58867645263672,5.260000228881836,1.3923826217651367,3.5999999046325684
2015-12-31,240.00999450683594,98.65788269042969,5.119999885559082,1.3837343454360962,3.5999999046325684
2016-01-04,223.41000366210938,98.74224853515625,5.25,1.4702178239822388,3.5999999046325684
2016-01-05,223.42999267578125,96.26781463623047,5.03000020980835,1.6864264011383057,3.5999999046325684
2016-01-06,219.0399932861328,94.3838882446289,5.010000228881836,1.6864264011383057,3.7200000286102295
2016-01-07,215.64999389648438,90.40046691894531,4.789999961853027,1.7642613649368286,3.8399999141693115
2016-01-08,211.0,90.87847900390625,4.730000019073486,1.6604812145233154,3.7200000286102295
2016-01-11,207.85000610351562,92.35000610351562,4.760000228881836,1.7296680212020874,3.119999885559082
2016-01-12,209.97000122070312,93.69029998779297,5.5,1.7296680212020874,3.119999885559082
2016-01-13,200.30999755859375,91.281494140625,5.25,1.9631733894348145,3.5999999046325684
2016-01-14,206.17999267578125,93.27791595458984,5.230000019073486,1.7902061939239502,3.5999999046325684
2016-01-15,204.99000549316406,91.03781127929688,4.980000019073486,1.9631733894348145,3.4800000190734863
2016-01-19,204.72000122070312,90.5972900390625,4.789999961853027,1.9372282028198242,3.5999999046325684
2016-01-20,198.6999969482422,90.71913146972656,4.989999771118164,2.1188433170318604,3.4800000190734863
2016-01-21,199.97000122070312,90.25987243652344,5.03000020980835,2.1707334518432617,3.5999999046325684
2016-01-22,202.5500030517578,95.0587387084961,5.139999866485596,2.075601577758789,3.4800000190734863
2016-01-25,196.3800048828125,93.20293426513672,5.039999961853027,2.248568534851074,4.440000057220459
2016-01-26,193.55999755859375,93.71843719482422,5.059999942779541,2.559908866882324,5.400000095367432
2016-01-27,188.07000732421875,87.56050872802734,5.050000190734863,2.6031501293182373,5.28000020980835
2016-01-28,189.6999969482422,88.18848419189453,5.050000190734863,2.542611837387085,4.440000057220459
2016-01-29,191.1999969482422,91.23464965820312,5.159999847412109,2.421535015106201,5.039999961853027
2016-02-01,196.94000244140625,90.38172149658203,5.150000095367432,2.5945017337799072,5.039999961853027
2016-02-02,182.77999877929688,88.55402374267578,5.059999942779541,2.7415237426757812,4.679999828338623
2016-02-03,173.47999572753906,90.30672454833984,4.989999771118164,2.828007221221924,5.039999961853027
2016-02-04,175.3300018310547,91.03235626220703,5.039999961853027,2.845303773880005,4.679999828338623
2016-02-05,162.60000610351562,88.60105895996094,4.849999904632568,2.871248722076416,4.800000190734863
2016-02-08,147.99000549316406,89.53398895263672,4.760000228881836,3.3642044067382812,4.559999942779541
2016-02-09,148.25,89.51514434814453,4.639999866485596,2.9144904613494873,3.119999885559082
2016-02-10,143.6699981689453,88.83665466308594,4.570000171661377,2.7847652435302734,2.2799999713897705
2016-02-11,150.47000122070312,88.29949188232422,4.610000133514404,2.888545274734497,2.5199999809265137
2016-02-12,151.0399932861328,88.57278442382812,4.559999942779541,2.9490838050842285,2.5199999809265137
2016-02-16,155.1699981689453,91.0700454711914,4.650000095367432,2.7328755855560303,2.5199999809265137
2016-02-17,168.67999267578125,92.46475219726562,4.820000171661377,2.9490838050842285,2.4000000953674316
2016-02-18,166.77000427246094,90.71195983886719,4.769999980926514,3.01827073097229,2.4000000953674316
2016-02-19,166.5800018310547,90.504638671875,4.940000057220459,3.026918649673462,2.4000000953674316
2016-02-22,177.74000549316406,91.29621887207031,4.840000152587891,2.8107104301452637,2.4000000953674316
2016-02-23,177.2100067138672,89.23242950439453,4.75,2.879897117614746,2.4000000953674316
2016-02-24,179.0,90.56116485595703,5.199999809265137,2.871248722076416,2.2799999713897705
2016-02-25,187.42999267578125,91.18312072753906,5.300000190734863,2.897193670272827,2.4000000953674316
2016-02-26,190.33999633789062,91.32449340820312,5.309999942779541,2.828007221221924,2.5199999809265137
2016-02-29,191.92999267578125,91.11715698242188,5.230000019073486,2.897193670272827,2.2799999713897705
2016-03-01,186.35000610351562,94.73583984375,5.389999866485596,2.9404356479644775,2.2799999713897705
2016-03-02,188.33999633789062,94.94316101074219,5.400000095367432,3.026918649673462,2.5199999809265137
2016-03-03,195.74000549316406,95.64993286132812,5.329999923706055,3.4247426986694336,3.119999885559082
